Dataset,Method,R²,R² std,RMSE,RMSE std,MAE,MAE std,Spearman,Spearman std,Time (s),Best k
topo_2_1,MLP,0.1562096665069718,0.018713039736216342,0.45909841633724247,0.005112823783851495,0.4094825502060587,0.008123277588375645,0.40865265826787206,0.022650279562084867,7.4383811235427855,
topo_2_1,RW-MLP,0.19830624126087237,0.0193762852499053,0.4474942183217164,0.005406999774280269,0.39252295597544473,0.008060098414736204,0.4544188893290214,0.021052332862265315,54.47093369960785,10.0
topo_2_1,FT-Transformer,0.21827629443369298,0.02317159691143379,0.4418689779354249,0.006586157502163178,0.3770093345506903,0.007347984062367691,0.4715971240202295,0.02203065493436713,61.790535187721254,
topo_2_1,RW-FT-Transformer,0.21486428724997925,0.024522884515729107,0.442826949195367,0.006970297799047123,0.37660926797338035,0.00983875735479374,0.4695500888102437,0.024967536585974757,312.84564719200137,10.0
superconduct,XGBoost,0.9999774508563647,9.75088040460052e-06,0.05730247228132033,0.014215117713366445,0.016076040336851456,0.003129923750034034,0.9992728362944027,8.904164833071128e-05,0.6548713684082031,
superconduct,CatBoost,0.9998790557553201,2.206875726513017e-05,0.13581317471957097,0.01235889394331246,0.0914735157640276,0.009997519737011122,0.999280750021998,7.668419808666523e-05,0.5367552995681762,
superconduct,LightGBM,0.9999635948616188,1.3414060450167894e-05,0.07350315220307026,0.01331428659379078,0.026284625644417792,0.004215937573806331,0.9992898434584614,7.709586869947927e-05,14.035526609420776,
superconduct,RandomForest,0.9999916807765649,4.787722397737638e-06,0.033721652913674016,0.012016721389435896,0.003758507705603266,0.0015143663048852183,0.9995982179401892,0.00012510513967461213,0.8169426202774048,
superconduct,MLP,0.9996007013837043,0.00013353637776828824,0.24434169025061608,0.037793886286607216,0.19051717678935537,0.031250287571296324,0.9991841634196221,0.000234191720285183,7.158202075958252,
superconduct,RW-MLP,0.9997505850845277,5.064123259107412e-05,0.19467480642827031,0.019460229588537842,0.14780691916542935,0.014472946528355315,0.999274429992524,8.051392785116002e-05,45.32584681510925,2.0
superconduct,FT-Transformer,0.9988937884906737,0.0003676749493845018,0.40654795158797297,0.0697545115077738,0.33285368962784034,0.06374405380572276,0.9986022367537736,0.0005322270451479185,19.704256582260133,
superconduct,RW-FT-Transformer,0.9989236391364388,0.0003425394073309091,0.4016907451065491,0.06592213199578265,0.3275331072311181,0.06285659144504253,0.9986831483174902,0.00046578872248100527,112.74092383384705,5.0
jannis,XGBoost,0.4989233314670042,0.06442925749766201,8.799406569227747,1.2549083522127995,5.740952280801153,0.2888728726972472,0.7416923913219436,0.024917965578768603,0.8197443962097168,
jannis,CatBoost,0.5660987503477674,0.07673743994317919,8.195077523964667,1.4152616307770134,5.323639017916468,0.27764781377073244,0.7587092489927246,0.024357099865990682,0.9000343084335327,
jannis,LightGBM,0.5659909349673277,0.07148320412344047,8.196211405119925,1.3663318275859024,5.35588849397488,0.25124377806934167,0.7557401781103555,0.022088454563951046,22.267642402648924,
jannis,RandomForest,0.5645369153164942,0.07060724956671968,8.209729517362405,1.3565153405515333,5.307347754611484,0.26518415098291787,0.7492817057112741,0.026344432852177586,1.0095714330673218,
jannis,MLP,0.547709681814442,0.06874615377321447,8.367808724913532,1.3457810789167797,5.532678189529093,0.2903638735894725,0.752047254588199,0.021142219421805667,2.753497004508972,
jannis,RW-MLP,0.5458682122637255,0.06904971838616428,8.38481514433399,1.3481033280470183,5.494898666055638,0.2513778934793173,0.7504707103457928,0.021357552666838066,23.619164919853212,2.0
jannis,FT-Transformer,0.5653860475322403,0.07977743459777813,8.19787059108259,1.4243198682275247,5.289538714991047,0.2794248600438306,0.7461146637784972,0.02877064909525926,203.12735772132874,
jannis,RW-FT-Transformer,0.5611417150700058,0.07184158678641324,8.241904368773247,1.3688851065608425,5.360234809929855,0.1852195620765199,0.7516693183613117,0.02356643815919672,859.643103480339,10.0
